time_s,hip_fl_deg,hip_fl_cmd,knee_fl_deg,knee_fl_cmd,hip_fr_deg,hip_fr_cmd,knee_fr_deg,knee_fr_cmd,hip_rl_deg,hip_rl_cmd,knee_rl_deg,knee_rl_cmd,hip_rr_deg,hip_rr_cmd,knee_rr_deg,knee_rr_cmd
0.55,18.540753287866,19,162.511183592077,163,59.1977258678729,59,180,180,52.9128637482918,53,180,180,24.9038112423042,25,170.85672300769,171
0.575,18.7843657004454,19,163.934682525579,164,57.4877765336316,57,180,180,51.5356885890217,52,180,180,25.2472236867048,25,170.228967343738,170
0.6,19.3002621905782,19,165.692571618749,166,56.0212424017421,56,180,180,50.2742615776971,50,180,180,26.2777569249384,26,171.690134820282,172
0.625,19.7920736094657,20,167.440010770087,167,54.6200433142262,55,180,180,48.9727457490209,49,180,180,27.5959687515187,28,173.281499740326,173
0.65,20.3322004102873,20,169.182423661421,169,53.2580287140096,53,180,180,47.6420469344505,48,180,180,29.0871091294391,29,174.898145238886,175
0.675,20.9963198393195,21,170.927726604543,171,51.9056784013619,52,180,180,46.2655198012518,46,180,180,30.7240079712742,31,176.434903906265,176
0.7,21.8472237174516,22,172.669689300939,173,50.5506117806441,51,180,180,44.8532225839477,45,179.755864347374,180,32.4177573303355,32,177.596803365105,178
0.725,22.8912259873128,23,174.411461086586,174,49.1917840306139,49,180,180,43.4340896559288,43,179.07004919147,179,34.0683919754128,34,178.288231525604,178
0.75,24.0796609527572,24,176.149944397467,176,47.8254044796706,48,180,180,42.0237273600784,42,178.339013934631,178,35.6381200145927,36,178.683564798058,179
0.775,25.3690828403206,25,177.887306556659,178,46.4523113598627,46,179.80428062716,180,40.6467834961409,41,177.536628839565,178,37.0455699573333,37,178.685845485831,179
0.8,26.7293266111982,27,179.617180125379,180,45.0518108956336,45,178.854221954599,179,39.2447527923225,39,176.710042385071,177,38.5365266707384,39,179.128579209014,179
0.825,28.1711517086977,28,180,180,43.6758867959663,44,177.985965400941,178,38.0014857238064,38,175.703349264031,176,39.3387034880865,39,178.031963214366,178
0.85,29.4500183061109,29,180,180,42.2949075615194,42,177.132387583828,177,36.7481739654249,37,174.676188051585,175,40.5021178359109,41,178.789301799217,179
0.875,30.9581262049003,31,180,180,40.8954619393761,41,176.270878061151,176,35.5559422884632,36,173.541659478168,174,41.1313658822304,41,177.617480843057,178
0.9,32.2847183333145,32,180,180,39.5052032445087,40,175.423311332884,175,34.2631944557733,34,172.323481008946,172,42.1047003730672,42,178.978921736966,179
0.925,33.8091024200769,34,180,180,38.0564825131163,38,174.525312718584,175,33.0225931905526,33,171.150498277475,171,42.9799744755307,43,178.013847926171,178
0.95,35.4724968376264,35,180,180,36.6341822659789,37,173.606579913162,174,31.8433145816119,32,169.883055320075,170,43.9777846430619,44,179.451071628094,179
0.975,36.9528617392064,37,180,180,35.1899056904299,35,172.786560391808,173,30.6538229801161,31,168.50559249657,169,44.3570606841219,44,178.049731711502,178
1,38.9342941706541,39,180,180,34.0287237888656,34,172.213339101159,172,31.4437009033354,31,169.839543031029,170,45.2592192309143,45,179.375223189011,179
1.025,40.4209006713596,40,180,180,32.5862461646888,33,171.073263398895,171,30.4051671417747,30,168.785021824388,169,45.1291454591405,45,180,180
1.05,42.197032369046,42,180,180,31.0387492952315,31,170.01847582233,170,28.857052012559,29,167.760403613455,168,46.4178999768267,46,180,180
1.075,43.9876485470397,44,180,180,29.5440092026955,30,168.94870830687,169,27.4161044706889,27,166.625277746115,167,47.4666041753455,47,180,180
1.1,45.9757099873459,46,180,180,28.3876409951482,28,167.97303378116,168,27.7332802514885,28,167.707333945972,168,48.7281629804183,49,180,180
1.125,47.6510287591756,48,180,180,27.1922548086797,27,166.678284350218,167,26.5622518728034,27,166.562147479197,167,50.1377985346392,50,180,180
1.15,48.3795855778918,48,180,180,25.9492922112225,26,165.083624942133,165,25.0423590227322,25,165.376422531887,165,51.7809154664811,52,180,180
1.175,47.4832692515894,47,180,180,24.7112689451577,25,166.134184342645,166,25.9802251622541,26,166.671346477864,167,52.0287878985365,52,180,180
1.2,46.9690286309826,47,180,180,24.397321692403,24,165.11041078659,165,27.4445825292317,27,164.898659092474,165,51.7472077548052,52,180,180
1.225,45.7933924115431,46,180,180,24.5418584075626,25,166.314192387482,166,26.3500101501349,26,166.640227130516,167,52.6487102076469,53,180,180
1.25,44.4909999902258,44,180,180,25.1892326400016,25,167.67517237157,168,24.8526313226686,25,168.40435886443,168,51.3966472742283,51,180,180
1.275,43.454157211233,43,180,180,26.119453682157,26,169.136716372669,169,25.3470380192978,25,170.026532226153,170,50.1575539129927,50,180,180
1.3,42.4565136725608,42,179.57148699348,180,27.3455799115939,27,170.694851981055,171,26.513765600904,27,171.764391074794,172,48.8959073215837,49,179.677007095304,180
1.325,41.4334581904927,41,178.593776559413,179,28.8384090748235,29,172.345660795134,172,27.8916970122869,28,173.486175482228,173,47.5741694008108,48,179.209230338995,179
1.35,40.359278851731,40,177.614201015746,178,30.5557285448254,31,174.062446514313,174,29.4143973195722,29,175.168420518877,175,46.1969723327455,46,178.729338135312,179
1.375,39.2130792632838,39,176.646989559379,177,32.4092119531284,32,175.81199067472,176,31.0314081756177,31,176.794827976929,177,44.7603022913629,45,178.222093976518,178
1.4,37.9892549697875,38,175.686327612455,176,34.2732432270264,34,177.561337119254,178,32.6944263702094,33,178.350087441926,178,43.2689484806596,43,177.665651676267,178
1.425,36.6886885623912,37,174.719189934914,175,36.1319394549399,36,179.306684641979,179,34.3590310042701,34,179.851972857467,180,41.7276702185987,42,177.044153293024,177
1.45,35.3139507137512,35,173.732399658876,174,37.9835849974409,38,180,180,36.002993339914,36,180,180,40.1402908832875,40,176.346972893813,176
1.475,33.8674429538794,34,172.716510584397,173,39.8276172974214,40,180,180,37.6235445296513,38,180,180,38.5107566355318,39,175.567203593966,176
1.5,32.349136238198,32,171.662148801056,172,41.6634694907556,42,180,180,39.1794047445217,39,180,180,36.8369990415701,37,174.704335653147,175
1.525,30.7590695466159,31,170.561177836129,171,43.4914413204368,43,180,180,40.5996178895333,41,180,180,35.1186755330375,35,173.756017894528,174
1.55,29.1031412144568,29,169.408411137555,169,45.3144104527641,45,180,180,41.8509093910171,42,180,180,33.3700210086171,33,172.708887753629,173
1.575,27.4000591693874,27,168.191578113236,168,47.1388076970622,47,180,180,42.8634715051843,43,180,180,31.6244661579014,32,171.533367775179,172
1.6,25.7414283037182,26,166.91715738489,167,49.0041054487964,49,180,180,43.6394288067161,44,180,180,30.1242820158546,30,170.012018812417,170
1.625,24.2813568281235,24,165.79386391288,166,50.9814559220269,51,180,180,44.8696185405243,45,180,180,29.5497094201148,30,168.11119064274,168
1.65,22.9515057585325,23,164.617235562668,165,52.8866226136918,53,180,180,46.0236176858116,46,180,180,30.0964370949053,30,168.948271757994,169
1.675,21.99805592684,22,162.952680358394,163,52.9960732620329,53,180,180,47.6116487058057,48,180,180,30.9584657616775,31,170.093200753099,170
1.7,21.1645226759465,21,164.454152941607,164,50.4141808172229,50,180,180,46.8799618874921,47,180,180,29.5004287104104,30,169.016664655163,169
1.725,21.5647970864083,22,165.877585740858,166,47.9686371073905,48,180,180,45.3103791433384,45,180,180,27.6421093540458,28,167.885919784398,168
1.75,22.080481167303,22,167.60907795213,168,45.8102418242268,46,180,180,43.523151328988,44,180,180,26.0010591187055,26,166.673713930628,167
1.775,22.9092126683998,23,169.295448144272,169,44.0660720921966,44,180,180,41.9181499587993,42,180,180,25.9252310662203,26,168.045075882288,168
1.8,23.4565394239599,23,171.098639221938,171,42.4369328245047,42,180,180,40.3932524403969,40,179.711129085651,180,26.5261193522582,27,169.672492756101,170
1.825,23.7915854893562,24,172.874103614615,173,40.8375313105112,41,180,180,38.8711418394138,39,178.850080806368,179,27.3408313497158,27,171.323549874927,171
1.85,24.1692662954738,24,174.631207611376,175,39.2474203314097,39,180,180,37.3384677115834,37,177.955243710074,178,28.3176856436955,28,172.992058995517,173
1.875,24.6663524658217,25,176.383782588135,176,37.6431334274926,38,180,180,35.7700538322167,36,177.037263697513,177,29.3775584412427,29,174.684025550095,175
1.9,25.3104286081203,25,178.132879561973,178,36.0093332736201,36,180,180,34.1518926976887,34,176.098609922068,176,30.4745532176003,30,176.39221143777,176
1.925,26.1100661195085,26,179.879098293364,180,34.3390773677615,34,179.572515134842,180,32.4800977641956,32,175.133833351652,175,31.5798879952394,32,178.101256137345,178
1.95,27.2222848000878,27,180,180,32.6522851498878,33,178.443897921348,178,30.7863028237194,31,174.120229942631,174,32.7957432904544,33,179.76393252967,180
